BusinessEntityID,DepartmentID,ShiftID,StartDate,EndDate,JobTitle,BirthDate,MaritalStatus,Gender,HireDate,SalariedFlag,VacationHours,SickLeaveHours,OrganizationLevel,PersonType,FirstName,LastName,DepartmentName,DepartmentGroup,RateChangeDate,Rate,PayFrequency,ShiftName,ShiftStart,ShiftEnd,AddressID,City,PostalCode,PhoneNumber,PhoneNumberTypeID,PhoneType
178,7,1,3/3/2009,NULL,Production Technician - WC30,3/24/1982,S,M,3/3/2009,0,27,33,4,EM,John,Frum,Production,Manufacturing,7/14/2013,$9.50,1,Day,7:00:00 AM,3:00:00 PM,244,Everett,98201,663-555-0172,1,Cell
179,7,1,3/5/2009,NULL,Production Technician - WC30,11/15/1974,S,M,3/5/2009,0,30,35,4,EM,Jan,Miksovsky,Production,Manufacturing,3/5/2009,$9.50,1,Day,7:00:00 AM,3:00:00 PM,239,Everett,98201,139-555-0131,3,Work
180,7,3,2/20/2009,NULL,Production Supervisor - WC20,11/18/1984,S,F,2/20/2009,0,42,41,3,EM,Katie,McAskill-White,Production,Manufacturing,2/20/2009,$25.00,2,Night,11:00:00 PM,7:00:00 AM,115,Seattle,98104,809-555-0133,3,Work
181,7,3,12/9/2008,NULL,Production Technician - WC20,11/17/1984,S,M,12/9/2008,0,20,30,4,EM,Michael,Hines,Production,Manufacturing,12/9/2008,$14.00,1,Night,11:00:00 PM,7:00:00 AM,70,Monroe,98272,218-555-0126,3,Work
182,7,3,12/28/2008,NULL,Production Technician - WC20,12/1/1986,S,M,12/28/2008,0,21,30,4,EM,Nitin,Mirchandani,Production,Manufacturing,12/28/2008,$14.00,1,Night,11:00:00 PM,7:00:00 AM,202,Sammamish,98074,143-555-0173,1,Cell
183,7,3,1/22/2009,NULL,Production Technician - WC20,7/2/1979,M,F,1/22/2009,0,17,28,4,EM,Barbara,Decker,Production,Manufacturing,1/22/2009,$14.00,1,Night,11:00:00 PM,7:00:00 AM,32521,Sammamish,98074,119-555-0192,1,Cell
184,7,3,2/9/2009,NULL,Production Technician - WC20,4/5/1986,M,M,2/9/2009,0,18,29,4,EM,John,Chen,Production,Manufacturing,2/9/2009,$14.00,1,Night,11:00:00 PM,7:00:00 AM,80,Duvall,98019,201-555-0163,1,Cell
185,7,3,2/28/2009,NULL,Production Technician - WC20,12/21/1975,S,M,2/28/2009,0,19,29,4,EM,Stefen,Hesse,Production,Manufacturing,2/28/2009,$14.00,1,Night,11:00:00 PM,7:00:00 AM,82,Duvall,98019,165-555-0113,1,Cell
186,7,2,2/8/2009,NULL,Production Supervisor - WC45,5/24/1990,S,M,2/8/2009,0,75,57,3,EM,Shane,Kim,Production,Manufacturing,2/8/2009,$25.00,2,Evening,3:00:00 PM,11:00:00 PM,165,Bellevue,98004,810-555-0178,1,Cell
187,7,2,12/9/2008,NULL,Production Technician - WC45,4/15/1989,M,F,12/9/2008,0,79,59,4,EM,Yvonne,McKay,Production,Manufacturing,12/9/2008,$10.00,1,Evening,3:00:00 PM,11:00:00 PM,241,Everett,98201,286-555-0189,3,Work
188,7,2,12/27/2008,NULL,Production Technician - WC45,11/24/1985,M,M,12/27/2008,0,80,60,4,EM,Douglas,Hite,Production,Manufacturing,12/27/2008,$10.00,1,Evening,3:00:00 PM,11:00:00 PM,86,Carnation,98014,808-555-0172,1,Cell
189,7,2,1/15/2009,NULL,Production Technician - WC45,7/24/1972,S,F,1/15/2009,0,81,60,4,EM,Janeth,Esteves,Production,Manufacturing,1/15/2009,$10.00,1,Evening,3:00:00 PM,11:00:00 PM,64,Monroe,98272,540-555-0191,3,Work
190,7,2,2/2/2009,NULL,Production Technician - WC45,2/28/1985,S,M,2/2/2009,0,82,61,4,EM,Robert,Rounthwaite,Production,Manufacturing,2/2/2009,$10.00,1,Evening,3:00:00 PM,11:00:00 PM,123,Seattle,98104,589-555-0147,1,Cell
191,7,2,2/26/2009,NULL,Production Technician - WC45,3/14/1988,S,M,2/26/2009,0,78,59,4,EM,Lionel,Penuchot,Production,Manufacturing,2/26/2009,$10.00,1,Evening,3:00:00 PM,11:00:00 PM,112,Seattle,98104,450-555-0152,1,Cell
192,7,1,3/5/2009,NULL,Production Supervisor - WC40,2/28/1983,M,F,3/5/2009,0,71,55,3,EM,Brenda,Diaz,Production,Manufacturing,3/5/2009,$25.00,2,Day,7:00:00 AM,3:00:00 PM,32510,Seattle,98104,142-555-0139,3,Work
193,7,1,12/6/2008,NULL,Production Technician - WC40,12/5/1988,S,M,12/6/2008,0,52,46,4,EM,Alejandro,McGuel,Production,Manufacturing,12/6/2008,$15.00,1,Day,7:00:00 AM,3:00:00 PM,127,Seattle,98104,668-555-0130,3,Work
194,7,1,12/12/2008,NULL,Production Technician - WC40,6/25/1989,S,M,12/12/2008,0,47,43,4,EM,Fred,Northup,Production,Manufacturing,12/12/2008,$15.00,1,Day,7:00:00 AM,3:00:00 PM,58,Snohomish,98296,818-555-0192,1,Cell
195,7,1,12/17/2008,NULL,Production Technician - WC40,12/25/1985,S,M,12/17/2008,0,58,49,4,EM,Kevin,Liu,Production,Manufacturing,12/17/2008,$15.00,1,Day,7:00:00 AM,3:00:00 PM,126,Seattle,98104,714-555-0138,3,Work
196,7,1,12/24/2008,NULL,Production Technician - WC40,10/4/1980,M,M,12/24/2008,0,53,46,4,EM,Shammi,Mohamed,Production,Manufacturing,12/24/2008,$15.00,1,Day,7:00:00 AM,3:00:00 PM,186,Bellevue,98004,793-555-0179,1,Cell
197,7,1,12/31/2008,NULL,Production Technician - WC40,10/4/1977,M,M,12/31/2008,0,48,44,4,EM,Rajesh,Patel,Production,Manufacturing,12/31/2008,$15.00,1,Day,7:00:00 AM,3:00:00 PM,154,Edmonds,98020,373-555-0137,1,Cell
198,7,1,1/4/2009,NULL,Production Technician - WC40,11/26/1988,M,F,1/4/2009,0,49,44,4,EM,Lorraine,Nay,Production,Manufacturing,1/4/2009,$15.00,1,Day,7:00:00 AM,3:00:00 PM,138,Edmonds,98020,845-555-0184,3,Work
199,7,1,1/12/2009,NULL,Production Technician - WC40,2/10/1987,M,F,1/12/2009,0,54,47,4,EM,Paula,Nartker,Production,Manufacturing,1/12/2009,$15.00,1,Day,7:00:00 AM,3:00:00 PM,106,Seattle,98104,476-555-0119,1,Cell
200,7,1,1/17/2009,NULL,Production Technician - WC40,9/6/1987,M,M,1/17/2009,0,56,48,4,EM,Frank,Lee,Production,Manufacturing,1/17/2009,$15.00,1,Day,7:00:00 AM,3:00:00 PM,116,Seattle,98104,158-555-0191,1,Cell
201,7,1,1/29/2009,NULL,Production Technician - WC40,2/10/1977,S,M,1/29/2009,0,55,47,4,EM,Brian,Lloyd,Production,Manufacturing,1/29/2009,$15.00,1,Day,7:00:00 AM,3:00:00 PM,57,Snohomish,98296,110-555-0182,1,Cell
202,7,1,2/5/2009,NULL,Production Technician - WC40,11/10/1989,S,M,2/5/2009,0,50,45,4,EM,Tawana,Nusbaum,Production,Manufacturing,2/5/2009,$15.00,1,Day,7:00:00 AM,3:00:00 PM,104,Seattle,98104,368-555-0113,3,Work
203,7,1,2/24/2009,NULL,Production Technician - WC40,5/28/1981,M,M,2/24/2009,0,51,45,4,EM,Ken,Myer,Production,Manufacturing,2/24/2009,$15.00,1,Day,7:00:00 AM,3:00:00 PM,242,Everett,98201,949-555-0174,3,Work
204,7,1,3/8/2009,NULL,Production Technician - WC40,5/10/1988,M,M,3/8/2009,0,57,48,4,EM,Gabe,Mares,Production,Manufacturing,3/8/2009,$15.00,1,Day,7:00:00 AM,3:00:00 PM,147,Edmonds,98020,310-555-0117,3,Work
205,7,3,2/26/2009,NULL,Production Supervisor - WC45,7/18/1980,S,F,2/26/2009,0,76,58,3,EM,Lori,Kane,Production,Manufacturing,2/26/2009,$25.00,2,Night,11:00:00 PM,7:00:00 AM,207,Redmond,98052,289-555-0196,1,Cell
206,7,3,12/2/2008,NULL,Production Technician - WC45,9/13/1962,S,M,12/2/2008,0,84,62,4,EM,Stuart,Munson,Production,Manufacturing,12/2/2008,$10.00,1,Night,11:00:00 PM,7:00:00 AM,169,Bellevue,98004,413-555-0136,1,Cell
207,7,3,12/2/2008,NULL,Production Technician - WC45,10/18/1970,S,M,12/2/2008,0,85,62,4,EM,Greg,Alderson,Production,Manufacturing,12/2/2008,$10.00,1,Night,11:00:00 PM,7:00:00 AM,156,Bellevue,98004,332-555-0150,3,Work
208,7,3,1/8/2009,NULL,Production Technician - WC45,2/10/1987,M,M,1/8/2009,0,86,63,4,EM,Scott,Gode,Production,Manufacturing,1/8/2009,$10.00,1,Night,11:00:00 PM,7:00:00 AM,107,Seattle,98104,391-555-0138,1,Cell
209,7,3,1/27/2009,NULL,Production Technician - WC45,11/1/1990,M,F,1/27/2009,0,87,63,4,EM,Kathie,Flood,Production,Manufacturing,1/27/2009,$10.00,1,Night,11:00:00 PM,7:00:00 AM,228,Everett,98201,446-555-0118,3,Work
210,7,3,2/20/2009,NULL,Production Technician - WC45,9/17/1969,S,F,2/20/2009,0,83,61,4,EM,Belinda,Newman,Production,Manufacturing,2/20/2009,$10.00,1,Night,11:00:00 PM,7:00:00 AM,6,Bothell,98011,319-555-0126,1,Cell
211,13,1,2/28/2009,NULL,Quality Assurance Manager,10/26/1977,S,M,2/28/2009,1,80,60,2,EM,Hazem,Abolrous,Quality Assurance,Quality Assurance,2/28/2009,$28.85,2,Day,7:00:00 AM,3:00:00 PM,32515,Kenmore,98028,869-555-0125,3,Work
212,13,1,12/9/2008,NULL,Quality Assurance Supervisor,3/18/1976,M,M,12/9/2008,1,81,60,3,EM,Peng,Wu,Quality Assurance,Quality Assurance,12/9/2008,$21.63,2,Day,7:00:00 AM,3:00:00 PM,10,Bothell,98011,164-555-0164,3,Work
213,13,3,2/23/2010,NULL,Quality Assurance Technician,12/5/1966,M,M,2/23/2010,0,85,62,4,EM,Sootha,Charncherngkha,Quality Assurance,Quality Assurance,2/23/2010,$10.58,2,Night,11:00:00 PM,7:00:00 AM,32511,Kenmore,98028,325-555-0137,3,Work
214,13,2,2/2/2009,NULL,Quality Assurance Technician,3/28/1989,M,M,2/2/2009,0,84,62,4,EM,Andreas,Berglund,Quality Assurance,Quality Assurance,2/2/2009,$10.58,2,Evening,3:00:00 PM,11:00:00 PM,292,Renton,98055,181-555-0124,1,Cell
215,13,1,1/15/2009,NULL,Quality Assurance Technician,4/30/1986,S,M,1/15/2009,0,83,61,4,EM,Mark,Harrington,Quality Assurance,Quality Assurance,1/15/2009,$10.58,2,Day,7:00:00 AM,3:00:00 PM,280,Issaquah,98027,147-555-0179,1,Cell
216,13,1,12/28/2008,NULL,Quality Assurance Technician,3/6/1976,S,M,12/28/2008,0,82,61,4,EM,Sean,Alexander,Quality Assurance,Quality Assurance,12/28/2008,$10.58,2,Day,7:00:00 AM,3:00:00 PM,281,Renton,98055,420-555-0173,1,Cell
217,12,1,1/4/2009,NULL,Document Control Manager,1/30/1976,M,M,1/4/2009,0,77,58,3,EM,Zainal,Arifin,Document Control,Quality Assurance,1/4/2009,$17.79,2,Day,7:00:00 AM,3:00:00 PM,277,Issaquah,98027,204-555-0115,1,Cell
218,12,3,12/16/2008,NULL,Control Specialist,4/28/1990,S,M,12/16/2008,0,76,58,4,EM,Tengiz,Kharatishvili,Document Control,Quality Assurance,12/16/2008,$16.83,2,Night,11:00:00 PM,7:00:00 AM,276,Issaquah,98027,910-555-0116,3,Work
219,12,1,1/22/2009,NULL,Document Control Assistant,3/12/1987,S,M,1/22/2009,0,78,59,4,EM,Sean,Chai,Document Control,Quality Assurance,1/22/2009,$10.25,2,Day,7:00:00 AM,3:00:00 PM,278,Issaquah,98027,205-555-0132,1,Cell
220,12,1,2/9/2009,NULL,Document Control Assistant,12/25/1975,M,F,2/9/2009,0,79,59,4,EM,Karen,Berge,Document Control,Quality Assurance,2/9/2009,$10.25,2,Day,7:00:00 AM,3:00:00 PM,265,Index,98256,746-555-0164,3,Work
221,12,2,3/6/2009,NULL,Control Specialist,5/26/1987,M,M,3/6/2009,0,75,57,4,EM,Chris,Norred,Document Control,Quality Assurance,3/6/2009,$16.83,2,Evening,3:00:00 PM,11:00:00 PM,275,Issaquah,98027,575-555-0126,1,Cell
222,8,1,12/12/2008,NULL,Master Scheduler,9/17/1968,S,M,12/12/2008,0,44,42,2,EM,A. Scott,Wright,Production Control,Manufacturing,12/12/2008,$23.56,2,Day,7:00:00 AM,3:00:00 PM,250,Newport Hills,98006,992-555-0194,1,Cell
223,8,1,1/26/2009,NULL,Scheduling Assistant,12/22/1987,M,M,1/26/2009,0,46,43,3,EM,Sairaj,Uddin,Production Control,Manufacturing,1/26/2009,$16.00,2,Day,7:00:00 AM,3:00:00 PM,32518,Redmond,98052,500-555-0159,1,Cell
224,7,1,1/7/2009,8/31/2011,Scheduling Assistant,11/6/1981,M,M,1/7/2009,0,45,42,3,EM,William,Vong,Production,Manufacturing,1/8/2008,$8.62,2,Day,7:00:00 AM,3:00:00 PM,188,Bellevue,98004,148-555-0145,1,Cell
224,7,1,1/7/2009,8/31/2011,Scheduling Assistant,11/6/1981,M,M,1/7/2009,0,45,42,3,EM,William,Vong,Production,Manufacturing,8/31/2011,$13.50,2,Day,7:00:00 AM,3:00:00 PM,188,Bellevue,98004,148-555-0145,1,Cell
224,7,1,1/7/2009,8/31/2011,Scheduling Assistant,11/6/1981,M,M,1/7/2009,0,45,42,3,EM,William,Vong,Production,Manufacturing,1/1/2012,$16.00,2,Day,7:00:00 AM,3:00:00 PM,188,Bellevue,98004,148-555-0145,1,Cell
224,8,1,9/1/2011,NULL,Scheduling Assistant,11/6/1981,M,M,1/7/2009,0,45,42,3,EM,William,Vong,Production Control,Manufacturing,1/8/2008,$8.62,2,Day,7:00:00 AM,3:00:00 PM,188,Bellevue,98004,148-555-0145,1,Cell
224,8,1,9/1/2011,NULL,Scheduling Assistant,11/6/1981,M,M,1/7/2009,0,45,42,3,EM,William,Vong,Production Control,Manufacturing,8/31/2011,$13.50,2,Day,7:00:00 AM,3:00:00 PM,188,Bellevue,98004,148-555-0145,1,Cell
224,8,1,9/1/2011,NULL,Scheduling Assistant,11/6/1981,M,M,1/7/2009,0,45,42,3,EM,William,Vong,Production Control,Manufacturing,1/1/2012,$16.00,2,Day,7:00:00 AM,3:00:00 PM,188,Bellevue,98004,148-555-0145,1,Cell
225,8,2,2/13/2009,NULL,Scheduling Assistant,3/29/1984,M,M,2/13/2009,0,47,43,3,EM,Alan,Brewer,Production Control,Manufacturing,2/13/2009,$16.00,2,Evening,3:00:00 PM,11:00:00 PM,50,Kenmore,98028,438-555-0172,3,Work
226,8,3,3/3/2009,NULL,Scheduling Assistant,8/11/1984,M,M,3/3/2009,0,48,44,3,EM,Brian,LaMee,Production Control,Manufacturing,3/3/2009,$16.00,2,Night,11:00:00 PM,7:00:00 AM,247,Everett,98201,313-555-0196,1,Cell
227,14,1,12/2/2009,NULL,Facilities Manager,2/18/1971,M,M,12/2/2009,1,86,63,2,EM,Gary,Altman,Facilities and Maintenance,Executive General and Administration,12/2/2009,$24.04,2,Day,7:00:00 AM,3:00:00 PM,285,Renton,98055,110-555-0112,1,Cell
228,14,1,12/14/2008,NULL,Maintenance Supervisor,1/18/1976,M,M,12/14/2008,1,92,66,3,EM,Christian,Kleinerman,Facilities and Maintenance,Executive General and Administration,12/14/2008,$20.43,2,Day,7:00:00 AM,3:00:00 PM,258,Gold Bar,98251,846-555-0157,1,Cell
229,14,3,2/16/2010,NULL,Janitor,7/31/1970,M,F,2/16/2010,0,90,65,4,EM,Lori,Penor,Facilities and Maintenance,Executive General and Administration,2/16/2010,$9.25,1,Night,11:00:00 PM,7:00:00 AM,263,Index,98256,295-555-0161,1,Cell
230,14,2,3/5/2010,NULL,Janitor,12/17/1971,M,M,3/5/2010,0,88,64,4,EM,Stuart,Macrae,Facilities and Maintenance,Executive General and Administration,3/5/2010,$9.25,1,Evening,3:00:00 PM,11:00:00 PM,289,Renton,98055,539-555-0149,3,Work
231,14,3,3/7/2010,NULL,Janitor,4/24/1954,M,F,3/7/2010,0,91,65,4,EM,Jo,Berry,Facilities and Maintenance,Executive General and Administration,3/7/2010,$9.25,1,Night,11:00:00 PM,7:00:00 AM,261,Index,98256,228-555-0159,1,Cell
232,14,2,1/27/2010,NULL,Janitor,12/3/1970,S,M,1/27/2010,0,89,64,4,EM,Pat,Coleman,Facilities and Maintenance,Executive General and Administration,1/27/2010,$9.25,1,Evening,3:00:00 PM,11:00:00 PM,257,Gold Bar,98251,720-555-0158,3,Work
233,14,1,12/21/2009,NULL,Facilities Administrative Assistant,8/27/1971,M,M,12/21/2009,0,87,63,3,EM,Magnus,Hedlund,Facilities and Maintenance,Executive General and Administration,12/21/2009,$9.75,2,Day,7:00:00 AM,3:00:00 PM,291,Renton,98055,583-555-0182,3,Work
234,10,1,1/31/2009,11/13/2013,Chief Financial Officer,1/6/1976,M,F,1/31/2009,1,0,20,1,EM,Laura,Norman,Finance,Executive General and Administration,1/31/2009,$39.06,2,Day,7:00:00 AM,3:00:00 PM,296,Renton,98055,615-555-0110,1,Cell
234,10,1,1/31/2009,11/13/2013,Chief Financial Officer,1/6/1976,M,F,1/31/2009,1,0,20,1,EM,Laura,Norman,Finance,Executive General and Administration,11/14/2011,$48.56,2,Day,7:00:00 AM,3:00:00 PM,296,Renton,98055,615-555-0110,1,Cell
234,10,1,1/31/2009,11/13/2013,Chief Financial Officer,1/6/1976,M,F,1/31/2009,1,0,20,1,EM,Laura,Norman,Finance,Executive General and Administration,1/29/2012,$60.10,2,Day,7:00:00 AM,3:00:00 PM,296,Renton,98055,615-555-0110,1,Cell
234,16,1,11/14/2013,NULL,Chief Financial Officer,1/6/1976,M,F,1/31/2009,1,0,20,1,EM,Laura,Norman,Executive,Executive General and Administration,1/31/2009,$39.06,2,Day,7:00:00 AM,3:00:00 PM,296,Renton,98055,615-555-0110,1,Cell
234,16,1,11/14/2013,NULL,Chief Financial Officer,1/6/1976,M,F,1/31/2009,1,0,20,1,EM,Laura,Norman,Executive,Executive General and Administration,11/14/2011,$48.56,2,Day,7:00:00 AM,3:00:00 PM,296,Renton,98055,615-555-0110,1,Cell
234,16,1,11/14/2013,NULL,Chief Financial Officer,1/6/1976,M,F,1/31/2009,1,0,20,1,EM,Laura,Norman,Executive,Executive General and Administration,1/29/2012,$60.10,2,Day,7:00:00 AM,3:00:00 PM,296,Renton,98055,615-555-0110,1,Cell
235,9,1,12/6/2008,NULL,Human Resources Manager,2/11/1976,M,F,12/6/2008,1,54,47,2,EM,Paula,Barreto de Mattos,Human Resources,Executive General and Administration,12/6/2008,$27.14,2,Day,7:00:00 AM,3:00:00 PM,178,Bellevue,98004,523-555-0175,1,Cell
236,9,1,2/25/2009,NULL,Human Resources Administrative Assistant,4/16/1976,S,M,2/25/2009,0,53,46,3,EM,Grant,Culbertson,Human Resources,Executive General and Administration,2/25/2009,$13.94,2,Day,7:00:00 AM,3:00:00 PM,259,Gold Bar,98251,955-555-0131,3,Work
237,9,1,2/6/2009,NULL,Human Resources Administrative Assistant,4/17/1977,S,M,2/6/2009,0,52,46,3,EM,Hao,Chen,Human Resources,Executive General and Administration,2/6/2009,$13.94,2,Day,7:00:00 AM,3:00:00 PM,266,Issaquah,98027,806-555-0136,3,Work
238,9,1,1/1/2009,NULL,Recruiter,8/1/1984,S,M,1/1/2009,0,50,45,3,EM,Vidur,Luthra,Human Resources,Executive General and Administration,1/1/2009,$18.27,2,Day,7:00:00 AM,3:00:00 PM,254,Newport Hills,98006,153-555-0186,3,Work
239,9,1,12/25/2008,NULL,Benefits Specialist,11/20/1984,M,F,12/25/2008,0,51,45,3,EM,Mindy,Martin,Human Resources,Executive General and Administration,12/25/2008,$16.59,2,Day,7:00:00 AM,3:00:00 PM,252,Newport Hills,98006,522-555-0147,3,Work
240,9,1,12/13/2008,NULL,Recruiter,7/18/1978,S,M,12/13/2008,0,49,44,3,EM,Willis,Johnson,Human Resources,Executive General and Administration,12/13/2008,$18.27,2,Day,7:00:00 AM,3:00:00 PM,235,Everett,98201,778-555-0141,3,Work
241,10,1,1/30/2009,NULL,Accounts Manager,7/8/1983,M,M,1/30/2009,1,57,48,2,EM,David,Liu,Finance,Executive General and Administration,1/30/2009,$34.74,2,Day,7:00:00 AM,3:00:00 PM,256,Gold Bar,98251,646-555-0185,3,Work
242,10,1,12/18/2008,NULL,Accounts Receivable Specialist,3/6/1976,M,F,12/18/2008,0,60,50,3,EM,Deborah,Poe,Finance,Executive General and Administration,12/18/2008,$19.00,2,Day,7:00:00 AM,3:00:00 PM,245,Everett,98201,602-555-0194,1,Cell
243,10,1,1/6/2009,NULL,Accounts Receivable Specialist,2/23/1976,S,F,1/6/2009,0,61,50,3,EM,Candy,Spoon,Finance,Executive General and Administration,1/6/2009,$19.00,2,Day,7:00:00 AM,3:00:00 PM,262,Index,98256,920-555-0177,1,Cell
244,10,1,1/24/2009,NULL,Accounts Receivable Specialist,9/20/1984,S,M,1/24/2009,0,62,51,3,EM,Bryan,Walton,Finance,Executive General and Administration,1/24/2009,$19.00,2,Day,7:00:00 AM,3:00:00 PM,253,Newport Hills,98006,935-555-0199,3,Work
245,10,1,2/18/2009,NULL,Accountant,1/4/1976,M,F,2/18/2009,1,58,49,3,EM,Barbara,Moreland,Finance,Executive General and Administration,2/18/2009,$26.44,2,Day,7:00:00 AM,3:00:00 PM,32519,Seattle,98104,822-555-0145,1,Cell
246,10,1,2/11/2009,NULL,Accounts Payable Specialist,2/14/1977,M,M,2/11/2009,0,63,51,3,EM,Dragan,Tomic,Finance,Executive General and Administration,2/11/2009,$19.00,2,Day,7:00:00 AM,3:00:00 PM,260,Gold Bar,98251,117-555-0185,3,Work
247,10,1,3/1/2009,NULL,Accounts Payable Specialist,3/9/1979,M,F,3/1/2009,0,64,52,3,EM,Janet,Sheperdigian,Finance,Executive General and Administration,3/1/2009,$19.00,2,Day,7:00:00 AM,3:00:00 PM,192,Sammamish,98074,393-555-0186,3,Work
248,10,1,3/8/2009,NULL,Accountant,7/1/1979,S,M,3/8/2009,1,59,49,3,EM,Mike,Seamans,Finance,Executive General and Administration,3/8/2009,$26.44,2,Day,7:00:00 AM,3:00:00 PM,264,Index,98256,927-555-0150,3,Work
249,10,1,12/25/2008,NULL,Finance Manager,10/11/1984,S,F,12/25/2008,1,55,47,2,EM,Wendy,Kahn,Finance,Executive General and Administration,12/25/2008,$43.27,2,Day,7:00:00 AM,3:00:00 PM,196,Sammamish,98074,248-555-0134,3,Work
250,4,1,2/25/2011,7/30/2011,Purchasing Manager,2/10/1978,S,F,2/25/2011,1,49,44,3,EM,Sheela,Word,Marketing,Sales and Marketing,2/21/2011,$9.86,2,Day,7:00:00 AM,3:00:00 PM,32509,Sammamish,98074,210-555-0193,3,Work
250,4,1,2/25/2011,7/30/2011,Purchasing Manager,2/10/1978,S,F,2/25/2011,1,49,44,3,EM,Sheela,Word,Marketing,Sales and Marketing,7/30/2011,$22.50,2,Day,7:00:00 AM,3:00:00 PM,32509,Sammamish,98074,210-555-0193,3,Work
250,4,1,2/25/2011,7/30/2011,Purchasing Manager,2/10/1978,S,F,2/25/2011,1,49,44,3,EM,Sheela,Word,Marketing,Sales and Marketing,7/14/2012,$30.00,2,Day,7:00:00 AM,3:00:00 PM,32509,Sammamish,98074,210-555-0193,3,Work
250,13,1,7/31/2011,7/14/2012,Purchasing Manager,2/10/1978,S,F,2/25/2011,1,49,44,3,EM,Sheela,Word,Quality Assurance,Quality Assurance,2/21/2011,$9.86,2,Day,7:00:00 AM,3:00:00 PM,32509,Sammamish,98074,210-555-0193,3,Work
250,13,1,7/31/2011,7/14/2012,Purchasing Manager,2/10/1978,S,F,2/25/2011,1,49,44,3,EM,Sheela,Word,Quality Assurance,Quality Assurance,7/30/2011,$22.50,2,Day,7:00:00 AM,3:00:00 PM,32509,Sammamish,98074,210-555-0193,3,Work
250,13,1,7/31/2011,7/14/2012,Purchasing Manager,2/10/1978,S,F,2/25/2011,1,49,44,3,EM,Sheela,Word,Quality Assurance,Quality Assurance,7/14/2012,$30.00,2,Day,7:00:00 AM,3:00:00 PM,32509,Sammamish,98074,210-555-0193,3,Work
250,5,1,7/15/2012,NULL,Purchasing Manager,2/10/1978,S,F,2/25/2011,1,49,44,3,EM,Sheela,Word,Purchasing,Inventory Management,2/21/2011,$9.86,2,Day,7:00:00 AM,3:00:00 PM,32509,Sammamish,98074,210-555-0193,3,Work
250,5,1,7/15/2012,NULL,Purchasing Manager,2/10/1978,S,F,2/25/2011,1,49,44,3,EM,Sheela,Word,Purchasing,Inventory Management,7/30/2011,$22.50,2,Day,7:00:00 AM,3:00:00 PM,32509,Sammamish,98074,210-555-0193,3,Work
250,5,1,7/15/2012,NULL,Purchasing Manager,2/10/1978,S,F,2/25/2011,1,49,44,3,EM,Sheela,Word,Purchasing,Inventory Management,7/14/2012,$30.00,2,Day,7:00:00 AM,3:00:00 PM,32509,Sammamish,98074,210-555-0193,3,Work
251,5,1,2/10/2009,NULL,Buyer,8/17/1984,S,M,2/10/2009,0,59,49,4,EM,Mikael,Sandberg,Purchasing,Inventory Management,2/10/2009,$18.27,2,Day,7:00:00 AM,3:00:00 PM,4,Bothell,98011,309-555-0170,3,Work
252,5,1,2/28/2009,NULL,Buyer,8/21/1974,M,M,2/28/2009,0,60,50,4,EM,Arvind,Rao,Purchasing,Inventory Management,2/28/2009,$18.27,2,Day,7:00:00 AM,3:00:00 PM,284,Renton,98055,848-555-0163,1,Cell
253,5,1,12/17/2009,NULL,Buyer,11/30/1970,M,F,12/17/2009,0,56,48,4,EM,Linda,Meisner,Purchasing,Inventory Management,12/17/2009,$18.27,2,Day,7:00:00 AM,3:00:00 PM,183,Bellevue,98004,916-555-0165,1,Cell
254,5,1,1/4/2010,NULL,Buyer,11/24/1970,M,M,1/4/2010,0,57,48,4,EM,Fukiko,Ogisu,Purchasing,Inventory Management,1/4/2010,$18.27,2,Day,7:00:00 AM,3:00:00 PM,176,Bellevue,98004,520-555-0177,3,Work
255,5,1,1/11/2010,NULL,Buyer,11/29/1966,M,M,1/11/2010,0,52,46,4,EM,Gordon,Hee,Purchasing,Inventory Management,1/11/2010,$18.27,2,Day,7:00:00 AM,3:00:00 PM,32508,Bellevue,98004,230-555-0144,1,Cell
256,5,1,1/23/2010,NULL,Buyer,5/12/1952,M,M,1/23/2010,0,58,49,4,EM,Frank,Pellow,Purchasing,Inventory Management,1/23/2010,$18.27,2,Day,7:00:00 AM,3:00:00 PM,282,Renton,98055,163-555-0147,1,Cell
257,5,1,1/27/2010,NULL,Buyer,9/17/1972,S,M,1/27/2010,0,54,47,4,EM,Eric,Kurjan,Purchasing,Inventory Management,1/27/2010,$18.27,2,Day,7:00:00 AM,3:00:00 PM,283,Renton,98055,265-555-0195,3,Work
258,5,1,1/31/2010,NULL,Buyer,1/4/1971,S,F,1/31/2010,0,53,46,4,EM,Erin,Hagens,Purchasing,Inventory Management,1/31/2010,$18.27,2,Day,7:00:00 AM,3:00:00 PM,180,Bellevue,98004,842-555-0158,3,Work
259,5,1,3/9/2010,NULL,Buyer,6/3/1973,M,M,3/9/2010,0,55,47,4,EM,Ben,Miller,Purchasing,Inventory Management,3/9/2010,$18.27,2,Day,7:00:00 AM,3:00:00 PM,215,Redmond,98052,151-555-0113,3,Work
260,5,1,12/6/2010,NULL,Purchasing Assistant,1/29/1978,M,F,12/6/2010,0,50,45,4,EM,Annette,Hill,Purchasing,Inventory Management,12/6/2010,$12.75,2,Day,7:00:00 AM,3:00:00 PM,211,Redmond,98052,125-555-0196,1,Cell
